Ticker,Sector Code,Sector,IDX Sector,Sector Index,Subsector,Industry,Subindustry,Company Name,Source
OPMS,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Logam & Mineral,Baja & Besi,PT Optima Prima Metal Sinergi Tbk.,IDX Live
PACK,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,PT Abadi Nusantara Hijau Investama Tbk,IDX Live
PADA,C,Industrials,Perindustrian,IDXINDUST,Jasa Perindustrian,Jasa Profesional,Jasa Personalia,PT Personel Alih Daya Tbk,IDX Live
PADI,G,Financials,Keuangan,IDXFINANCE,Jasa Investasi,Jasa Investasi,Bank Investasi & Perantara Perdagangan,Minna Padi Investama Sekuritas Tbk,IDX Live
PALM,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Investasi,PT Provident Investasi Bersama Tbk,IDX Live
PAMG,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Bima Sakti Pertiwi Tbk,IDX Live
PANI,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Pantai Indah Kapuk Dua Tbk.,IDX Live
PANR,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,Agen Perjalanan,Panorama Sentrawisata Tbk,IDX Live
PANS,G,Financials,Keuangan,IDXFINANCE,Jasa Investasi,Jasa Investasi,Bank Investasi & Perantara Perdagangan,Panin Sekuritas Tbk,IDX Live
PART,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Otomotif & Komponen Otomotif,Komponen Otomotif,Suku Cadang Otomotif,PT Cipta Perdana Lancar Tbk,IDX Live
PBID,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,PT Panca Budi Idaman Tbk,IDX Live
PBRX,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,"Pakaian, Aksesoris, & Tas",Pan Brothers Tbk,IDX Live
PBSA,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Paramita Bangun Sarana Tbk,IDX Live
PCAR,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Perdagangan Ritel Barang Primer,Perdagangan Ritel Barang Primer,Ritel & Distributor Makanan,PT Prima Cakrawala Abadi Tbk,IDX Live
PDES,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,Agen Perjalanan,Destinasi Tirta Nusantara Tbk,IDX Live
PDPP,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,PT Primadaya Plastisindo Tbk,IDX Live
PEGE,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,PT Panca Global Kapital Tbk.,IDX Live
PEHA,F,Healthcare,Kesehatan,IDXHEALTH,Farmasi & Riset Kesehatan,Farmasi,Farmasi,PT Phapros Tbk,IDX Live
PEVE,F,Healthcare,Kesehatan,IDXHEALTH,Farmasi & Riset Kesehatan,Farmasi,Farmasi,PT Penta Valent Tbk,IDX Live
PGAS,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,PT Perusahaan Gas Negara (Persero) Tbk,IDX Live
PGEO,J,Infrastructures,Infrastruktur,IDXINFRA,Utilitas,Utilitas Listrik,Utilitas Listrik,PT Pertamina Geothermal Energy Tbk,IDX Live
PGJO,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Aplikasi & Jasa Internet,Aplikasi & Jasa Internet,PT Bahtera Bumi Raya Tbk,IDX Live
PGLI,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,Rumah Makan,Pembangunan Graha Lestari Indah Tbk,IDX Live
PGUN,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Pradiksi Gunatama Tbk,IDX Live
PICO,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,Pelangi Indah Canindo Tbk,IDX Live
PIPA,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Produk & Perlengkapan Bangunan,Produk & Perlengkapan Bangunan,PT Oxala Energy International Tbk,IDX Live
PJAA,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,Fasilitas Rekreasi & Olah Raga,Pembangunan Jaya Ancol Tbk,IDX Live
PJHB,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Pelayaran Jaya Hidup Baru Tbk,IDX Live
PKPK,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",Paragon Karya Perkasa Tbk,IDX Live
PLAN,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",PT Planet Properindo Jaya Tbk,IDX Live
PLAS,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,Polaris Investama Tbk,IDX Live
PLIN,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,Plaza Indonesia Realty Tbk,IDX Live
PMJS,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Ritel Khusus,Ritel Otomotif,PT Putra Mandiri Jembar Tbk,IDX Live
PMMP,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,PT Panca Mitra Multiperdana Tbk.,IDX Live
PMUI,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Distributor Barang Konsumen,Distributor Barang Konsumen,PT Prima Multi Usaha Indonesia Tbk,IDX Live
PNBN,G,Financials,Keuangan,IDXFINANCE,Bank,Bank,Bank,Bank Pan Indonesia Tbk,IDX Live
PNBS,G,Financials,Keuangan,IDXFINANCE,Bank,Bank,Bank,PT Bank Panin Dubai Syariah Tbk.,IDX Live
PNGO,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT AEP Pinago Plantations Tbk,IDX Live
PNIN,G,Financials,Keuangan,IDXFINANCE,Asuransi,Asuransi,Asuransi Umum,Paninvest Tbk,IDX Live
PNLF,G,Financials,Keuangan,IDXFINANCE,Asuransi,Asuransi,Asuransi Jiwa,Panin Financial Tbk,IDX Live
PNSE,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",Pudjiadi & Sons Tbk,IDX Live
POLA,G,Financials,Keuangan,IDXFINANCE,Jasa Pembiayaan,Pembiayaan Konsumen,Pembiayaan Konsumen,PT Pool Advista Finance Tbk.,IDX Live
POLI,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Pollux Hotels Group Tbk,IDX Live
POLL,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Pollux Properties Indonesia Tbk.,IDX Live
POLU,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,"Pakaian, Aksesoris, & Tas",PT Golden Flower Tbk.,IDX Live
POLY,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,Tekstil,Asia Pacific Fibers Tbk,IDX Live
POOL,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,Pool Advista Indonesia Tbk,IDX Live
PORT,J,Infrastructures,Infrastruktur,IDXINFRA,Infrastruktur Transportasi,Operator Infrastruktur Transportasi,Operator Pelabuhan,PT Nusantara Pelabuhan Handal Tbk.,IDX Live
POSA,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Bliss Properti Indonesia Tbk.,IDX Live
POWR,J,Infrastructures,Infrastruktur,IDXINFRA,Utilitas,Utilitas Listrik,Utilitas Listrik,PT Cikarang Listrindo Tbk.,IDX Live
PPGL,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Prima Globalindo Logistik Tbk.,IDX Live
PPRE,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT PP Presisi Tbk.,IDX Live
PPRI,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,PT Paperocks Indonesia Tbk.,IDX Live
PPRO,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT PP Properti Tbk.,IDX Live
PRAY,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,PT Famon Awal Bros Sedaya Tbk,IDX Live
PRDA,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,PT Prodia Widyahusada Tbk.,IDX Live
PRDL,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Peralatan & Perlengkapan Kesehatan,Penyedia & Distribusi Perlengkapan Kesehatan,PT Prodia Diagnostic Line Tbk,IDX Live
PRIM,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,PT Royal Prima Tbk.,IDX Live
PSAB,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Logam & Mineral,Emas,J RESOURCES ASIA PASIFIK Tbk,IDX Live
PSAT,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,PT Pancaran Samudera Transport Tbk,IDX Live
PSDN,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,Prasidha Aneka Niaga Tbk,IDX Live
PSGO,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Palma Serasih Tbk.,IDX Live
PSKT,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",PT Red Planet Indonesia Tbk,IDX Live
PSSI,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,PT IMC Pelita Logistik Tbk,IDX Live
PTBA,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Produksi Batu Bara,PT Bukit Asam (Persero) Tbk,IDX Live
PTDU,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Djasa Ubersakti Tbk,IDX Live
PTIS,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,Indo Straits Tbk,IDX Live
PTMP,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Mesin,Mesin & Komponen Perindustrian,PT Mitra Pack Tbk.,IDX Live
PTMR,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,PT Master Print Tbk,IDX Live
PTPP,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PP (Persero) Tbk,IDX Live
PTPS,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Pulau Subur Tbk.,IDX Live
PTPW,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Pratama Widya Tbk.,IDX Live
PTRO,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",Petrosea Tbk,IDX Live
PTSN,I,Technology,Teknologi,IDXTECHNO,Perangkat Keras & Peralatan Teknologi,Peralatan Jaringan,Peralatan Jaringan,Sat Nusapersada Tbk,IDX Live
PTSP,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,Rumah Makan,Pioneerindo Gourmet International Tbk,IDX Live
PUDP,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,Pudjiadi Prestige Tbk,IDX Live
PURA,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Putra Rajawali Kencana Tbk.,IDX Live
PURE,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Logam & Mineral,Logam & Mineral Lainnya,PT Trinitan Metals and Minerals Tbk,IDX Live
PURI,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Puri Global Sukses Tbk,IDX Live
PWON,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,Pakuwon Jati Tbk,IDX Live
PYFA,F,Healthcare,Kesehatan,IDXHEALTH,Farmasi & Riset Kesehatan,Farmasi,Farmasi,PT Pyridam Farma Tbk,IDX Live
PZZA,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,Rumah Makan,PT Sarimelati Kencana Tbk.,IDX Live
RAAM,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Media & Hiburan,Hiburan & Film,Hiburan & Film,PT Tripar Multivision Plus Tbk.,IDX Live
RAFI,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,Rumah Makan,PT Sari Kreasi Boga Tbk,IDX Live
RAJA,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,Rukun Raharja Tbk,IDX Live
RALS,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Department Store,Department Store,Ramayana Lestari Sentosa Tbk,IDX Live
RANC,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Perdagangan Ritel Barang Primer,Perdagangan Ritel Barang Primer,Supermarket,Supra Boga Lestari Tbk,IDX Live
RANS,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Media & Hiburan,Hiburan & Film,Hiburan & Film,PT Rans Entertainmen Indonesia Tbk,IDX Live
RATU,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Minyak & Gas,Produksi & Penyulingan Minyak & Gas,PT Raharja Energi Cepu Tbk,IDX Live
RBMS,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,Ristia Bintang Mahkotasejati Tbk,IDX Live
RCCC,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Utama Radar Cahaya Tbk,IDX Live
RDTX,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,Roda Vivatex Tbk,IDX Live
REAL,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Repower Asia Indonesia Tbk.,IDX Live
RELF,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Graha Mitra Asia Tbk. ,IDX Live
RELI,G,Financials,Keuangan,IDXFINANCE,Jasa Investasi,Jasa Investasi,Bank Investasi & Perantara Perdagangan,Reliance Sekuritas Indonesia Tbk,IDX Live
RGAS,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",PT Kian Santang Muliatama Tbk.,IDX Live
RICY,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,"Pakaian, Aksesoris, & Tas",Ricky Putra Globalindo Tbk,IDX Live
RIGS,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,Rig Tenders Tbk,IDX Live
RIMO,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Rimo International Lestari Tbk.,IDX Live
RISE,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Jaya Sukses Makmur Sentosa Tbk.,IDX Live
RLCO,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,"Ikan, Daging & Produk Unggas",PT Abadi Lestari Indonesia Tbk,IDX Live
RMKE,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,PT RMK Energy Tbk,IDX Live
RMKO,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",PT Royaltama Mulia Kontraktorindo Tbk.,IDX Live
ROCK,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Rockfields Properti Indonesia Tbk.,IDX Live
RODA,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,Pikko Land Development Tbk,IDX Live
RONY,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Aracord Nusantara Group Tbk,IDX Live
ROTI,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,PT Nippon Indosari Corpindo Tbk,IDX Live
RSCH,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,PT Charlie Hospital Semarang Tbk.,IDX Live
RSGK,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,PT Kedoya Adyaraya Tbk,IDX Live
RUIS,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",Radiant Utama Interinsco Tbk,IDX Live
RUNS,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Perangkat Lunak,Perangkat Lunak,PT Global Sukses Solusi Tbk,IDX Live
SAFE,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Transportasi,Pengangkutan Darat Penumpang,Transportasi Jalanan,Steady Safe Tbk,IDX Live
SAGE,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Saptausaha Gemilangindah Tbk,IDX Live
SAME,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,Sarana Meditama Metropolitan Tbk,IDX Live
SAMF,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Barang Kimia,Barang Kimia Pertanian,PT Saraswanti Anugerah Makmur Tbk.,IDX Live
SAPX,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Satria Antaran Prima Tbk.,IDX Live
SATU,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Kota Satu Properti Tbk.,IDX Live
SBAT,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,Tekstil,PT Sejahtera Bintang Abadi Textile Tbk.,IDX Live
SBMA,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Barang Kimia,Barang Kimia Dasar,PT Surya Biru Murni Acetylene Tbk,IDX Live
SCCO,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Kelistrikan,Komponen & Peralatan Kelistrikan,PT Supreme Cable Manufacturing & Commerce Tbk,IDX Live
SCMA,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Media & Hiburan,Media,Penyiaran,Surya Citra Media Tbk,IDX Live
SCNP,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Barang Rumah Tangga,Barang Rumah Tangga,Peralatan Rumah Tangga,PT Selaras Citra Nusantara Perkasa Tbk,IDX Live
SCPI,F,Healthcare,Kesehatan,IDXHEALTH,Farmasi & Riset Kesehatan,Farmasi,Farmasi,PT Organon Pharma Indonesia Tbk,IDX Live
SDMU,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,Sidomulyo Selaras Tbk,IDX Live
SDPC,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Perdagangan Ritel Barang Primer,Perdagangan Ritel Barang Primer,Ritel & Distributor Obat-obatan,Millennium Pharmacon International Tbk,IDX Live
SDRA,G,Financials,Keuangan,IDXFINANCE,Bank,Bank,Bank,PT Bank Woori Saudara Indonesia 1906 Tbk,IDX Live
SEMA,A,Energy,Energi,IDXENERGY,Energi Alternatif,Peralatan Energi Alternatif,Peralatan Energi Alternatif,PT Semacom Integrated Tbk,IDX Live
SFAN,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,PT Surya Fajar Capital Tbk,IDX Live
SGER,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,PT Sumber Global Energy Tbk.,IDX Live
SGRO,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Prime Agri Resources Tbk,IDX Live
SHID,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",Hotel Sahid Jaya Tbk,IDX Live
SHIP,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,PT Sillo Maritime Perdana Tbk,IDX Live
SICO,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",PT Sigma Energy Compressindo Tbk,IDX Live
SIDO,F,Healthcare,Kesehatan,IDXHEALTH,Farmasi & Riset Kesehatan,Farmasi,Farmasi,PT Industri Jamu Dan Farmasi Sido Muncul Tbk,IDX Live
SILO,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,PT Siloam International Hospitals Tbk.,IDX Live
SIMA,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,Siwani Makmur Tbk,IDX Live
SIMP,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,Salim Ivomas Pratama Tbk,IDX Live
SINI,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Produk & Perlengkapan Bangunan,Produk & Perlengkapan Bangunan,PT Singaraja Putra Tbk.,IDX Live
SIPD,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,"Ikan, Daging & Produk Unggas",PT Sreeya Sewu Indonesia Tbk,IDX Live
SKBM,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,Sekar Bumi Tbk,IDX Live
SKLT,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,Sekar Laut Tbk,IDX Live
SKRN,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Mesin,Mesin Konstruksi & Kendaraan Berat,PT Superkrane Mitra Utama Tbk,IDX Live
SKYB,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Perangkat Lunak,Perangkat Lunak,PT Northcliff Citranusa Indonesia Tbk.,IDX Live
SLIS,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Ritel Khusus,Ritel Elektronik,PT Gaya Abadi Sempurna Tbk,IDX Live
SMAR,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Sinar Mas Agro Resources and Technology Tbk,IDX Live
SMBR,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Material Konstruksi,Material Konstruksi,PT Semen Baturaja (Persero) Tbk,IDX Live
SMCB,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Material Konstruksi,Material Konstruksi,PT Solusi Bangun Indonesia Tbk,IDX Live
